,sid,year,Cause Name,state,deaths
4804,row-sytv_nyam.t5y6,2009,CLRD,Maryland,2064
4805,row-mtcd~97d9_hd39,2009,CLRD,Massachusetts,2559
4806,row-35mk-hip4-tcid,2009,CLRD,Michigan,4961
4807,row-es7c~kkxj-bs6j,2009,CLRD,Minnesota,1961
4808,row-upm4-8uqm~mehk,2009,CLRD,Mississippi,1556
4809,row-bswr~w84e-3qr7,2009,CLRD,Missouri,3456
4810,row-zif9.pajw.cvaf,2009,CLRD,Montana,598
4811,row-qnaj~2jfp~5ce2,2009,CLRD,Nebraska,987
4812,row-fmj9-r49v~2jja,2009,CLRD,Nevada,1244
4813,row-rssd_mwy3~9jw8,2009,CLRD,New Hampshire,652
4814,row-s533-am7g_aczv,2009,CLRD,New Jersey,3125
4815,row-sudv_cd3r-9zkq,2009,CLRD,New Mexico,984
4816,row-t3nz_u6ux-npce,2009,CLRD,New York,6740
4817,row-86vs-6p4f-7n3r,2009,CLRD,North Carolina,4329
4818,row-7x6r~v2as_d2vc,2009,CLRD,North Dakota,341
4819,row-n5mf_h8wq~6p7w,2009,CLRD,Ohio,6642
4820,row-cxre_wq3e.hpm7,2009,CLRD,Oklahoma,2595
4821,row-z47y~ua2f_aj47,2009,CLRD,Oregon,1943
4822,row-ympj-gzdk_3qcv,2009,CLRD,Pennsylvania,6432
4823,row-apgg-5hqt-svfq,2009,CLRD,Rhode Island,511
4824,row-dqyk~5fqt_e4ym,2009,CLRD,South Carolina,2317
4825,row-ensn~79hr-dp3r,2009,CLRD,South Dakota,440
4826,row-72rg-2ryd_pf4y,2009,CLRD,Tennessee,3503
4827,row-rky6_5895_zv9s,2009,CLRD,Texas,8649
4828,row-mnr2_wzqv_ntwb,2009,CLRD,United States,137353
4829,row-q7qu~7pn3_wmtt,2009,CLRD,Utah,581
4830,row-9c3a~mgpz.z7a5,2009,CLRD,Vermont,364
4831,row-26du-9n3t_mx3v,2009,CLRD,Virginia,3013
4832,row-wrgr.ngkf_hec5,2009,CLRD,Washington,2933
4833,row-c6cr_wyth~uvtg,2009,CLRD,West Virginia,1490
4834,row-m3dx.ca93_j3ga,2009,CLRD,Wisconsin,2461
4835,row-fx56-4kka.ge5v,2009,CLRD,Wyoming,310
4836,row-bp8s~a8uq-xveq,2009,Diabetes,Alabama,1259
4837,row-4wfg-9y2v_dmnp,2009,Diabetes,Alaska,84
4838,row-tk85.p6fc.cg6s,2009,Diabetes,Arizona,1083
4839,row-9bv6-t2cz~bdna,2009,Diabetes,Arkansas,890
4840,row-pnj3.8csh-emtp,2009,Diabetes,California,6979
4841,row-xvc7-ub3x-4j63,2009,Diabetes,Colorado,779
4842,row-yvzt_5hre.w4mj,2009,Diabetes,Connecticut,624
4843,row-xaay-8jmr~w5t6,2009,Diabetes,Delaware,206
4844,row-bntx-vfbs_msxp,2009,Diabetes,District of Columbia,129
4845,row-idz6.fqzs~ud2u,2009,Diabetes,Florida,4901
4846,row-xvbs-9kq3_f487,2009,Diabetes,Georgia,1582
4847,row-hquh.t8zj_84s8,2009,Diabetes,Hawaii,308
4848,row-x94f~r5fm_nny2,2009,Diabetes,Idaho,372
4849,row-zakr.hc49~mvwq,2009,Diabetes,Illinois,2741
4850,row-fhbm.xk3b~4y38,2009,Diabetes,Indiana,1646
4851,row-7wbx~du5m.bxxa,2009,Diabetes,Iowa,702
4852,row-nmd2_xbz7.ct8z,2009,Diabetes,Kansas,635
4853,row-dxhb~2zrt-yjay,2009,Diabetes,Kentucky,1348
4854,row-i86y~yifr~v96q,2009,Diabetes,Louisiana,1249
4855,row-scb2~wmgq-nggk,2009,Diabetes,Maine,350
4856,row-jgbd~hzfh~vcgk,2009,Diabetes,Maryland,1207
4857,row-4zsa.tkpx.2ii9,2009,Diabetes,Massachusetts,1007
4858,row-h2k6-wqzy~zge3,2009,Diabetes,Michigan,2705
4859,row-633e_n2e5_fjgv,2009,Diabetes,Minnesota,1021
4860,row-eawf~qj6s-wcrp,2009,Diabetes,Mississippi,900
4861,row-r55j.3nxt-3mv6,2009,Diabetes,Missouri,1335
4862,row-tkj3_y8m5.8yxx,2009,Diabetes,Montana,228
4863,row-wtpz-78ia_45bh,2009,Diabetes,Nebraska,445
4864,row-444b-xfmr.jgf3,2009,Diabetes,Nevada,377
4865,row-xe2b~brmr.wa4f,2009,Diabetes,New Hampshire,276
4866,row-sdiv~6ddq_ma9a,2009,Diabetes,New Jersey,1959
4867,row-7ft3~4cbe_2yye,2009,Diabetes,New Mexico,597
4868,row-eavw~c9tw-cwxd,2009,Diabetes,New York,3723
4869,row-vztf.49wp-bce3,2009,Diabetes,North Carolina,2114
4870,row-th7h_zs5s.w4e5,2009,Diabetes,North Dakota,214
4871,row-h7fw_qewa~q2z7,2009,Diabetes,Ohio,3401
4872,row-y7r8-9jcv~qdrw,2009,Diabetes,Oklahoma,1146
4873,row-yfjn-pnc6_5rm7,2009,Diabetes,Oregon,1073
4874,row-7835_zfiv_m65n,2009,Diabetes,Pennsylvania,3254
4875,row-b423-bpm9~b755,2009,Diabetes,Rhode Island,213
4876,row-wqdf~kmpx.vfi6,2009,Diabetes,South Carolina,1128
4877,row-v47i_pheu~jesh,2009,Diabetes,South Dakota,202
4878,row-mhv9_wbh4~vyqw,2009,Diabetes,Tennessee,1759
4879,row-6hcn-puwt.vidv,2009,Diabetes,Texas,4873
4880,row-v8g6-uyj6.p8g3,2009,Diabetes,United States,68705
4881,row-afgx.6mh3~vxi5,2009,Diabetes,Utah,463
4882,row-xz4g~kd2u-s4zw,2009,Diabetes,Vermont,143
4883,row-bap6-qaep-hswf,2009,Diabetes,Virginia,1560
4884,row-c2ts~hugw_wbjr,2009,Diabetes,Washington,1554
4885,row-qy8m_rb58-xcei,2009,Diabetes,West Virginia,746
4886,row-9538_sgem.yyt4,2009,Diabetes,Wisconsin,1110
4887,row-9wez-qs92~7cmn,2009,Diabetes,Wyoming,105
4888,row-5cj6~2gk3~4ban,2009,Heart disease,Alabama,12021
4889,row-gqav~cjh7.3wym,2009,Heart disease,Alaska,714
4890,row-74zn_htip~gupy,2009,Heart disease,Arizona,10273
4891,row-xbre_8gvx_avw3,2009,Heart disease,Arkansas,7295
4892,row-4szu-5qs7-e69x,2009,Heart disease,California,59206
4893,row-fehn_kg99_csp3,2009,Heart disease,Colorado,6093
4894,row-m7v3-utrq-q4bz,2009,Heart disease,Connecticut,7105
4895,row-3es7~gqjr_xcfe,2009,Heart disease,Delaware,1796
4896,row-vtmm~v9y9_vji9,2009,Heart disease,District of Columbia,1288
4897,row-97ip~npv2~mk3a,2009,Heart disease,Florida,41274
4898,row-269d-3sgb~zvmt,2009,Heart disease,Georgia,16165
4899,row-dvvn~g7y9.sepf,2009,Heart disease,Hawaii,2363
4900,row-epxz_zy89_fjkc,2009,Heart disease,Idaho,2398
4901,row-sdgg~rch7.5476,2009,Heart disease,Illinois,24931
4902,row-b8s5-mse2.nwkd,2009,Heart disease,Indiana,13509
4903,row-dj2m.rnuq.fks6,2009,Heart disease,Iowa,6938
4904,row-ixg4_hd3n-7psx,2009,Heart disease,Kansas,5294
4905,row-yruv-ctz6.qxu4,2009,Heart disease,Kentucky,9728
4906,row-ecer~4gvv.yx2p,2009,Heart disease,Louisiana,10169
4907,row-yirq.srh3-8uhj,2009,Heart disease,Maine,2674
4908,row-g7gb_xnuk.d2f9,2009,Heart disease,Maryland,11210
4909,row-dwjt-u9zq_ssfj,2009,Heart disease,Massachusetts,12322
4910,row-fned_xzbm.stvp,2009,Heart disease,Michigan,23099
4911,row-ys6d_85bp~imra,2009,Heart disease,Minnesota,7238
4912,row-cu9d-65n6~xyc5,2009,Heart disease,Mississippi,7530
4913,row-5wne.a8id_wp39,2009,Heart disease,Missouri,13916
4914,row-9usn_7ray~h5vj,2009,Heart disease,Montana,1832
4915,row-ysp5-iu8s-f688,2009,Heart disease,Nebraska,3277
4916,row-bjrh.a6en-fhj6,2009,Heart disease,Nevada,4687
4917,row-799s-3xdn.dm3m,2009,Heart disease,New Hampshire,2268
4918,row-6dwy-ugpb~bj95,2009,Heart disease,New Jersey,18086
4919,row-f4mb.njwy.5max,2009,Heart disease,New Mexico,3214
4920,row-ukp3~zxqy~qrb6,2009,Heart disease,New York,47283
4921,row-n4dn.6jwq_vmue,2009,Heart disease,North Carolina,17203
4922,row-77k4~r98q-tpj3,2009,Heart disease,North Dakota,1431
4923,row-rhxj-hsne_kpn3,2009,Heart disease,Ohio,25453
4924,row-rwiw~nbaj~4rwy,2009,Heart disease,Oklahoma,9202
4925,row-6c44-pwg7-aisq,2009,Heart disease,Oregon,6262
4926,row-piv5_enej.7rg8,2009,Heart disease,Pennsylvania,32297
4927,row-8dy2.epmb~jb3g,2009,Heart disease,Rhode Island,2411
4928,row-i5gp_nmkk~6r63,2009,Heart disease,South Carolina,9068
4929,row-vkdg-bpds~ssa2,2009,Heart disease,South Dakota,1778
4930,row-hbc8~f33n_8xbb,2009,Heart disease,Tennessee,14257
4931,row-7yvw-5z8w-eqzg,2009,Heart disease,Texas,38077
4932,row-jbn7_r2v9_zjd4,2009,Heart disease,United States,599413
4933,row-nn7e_y292.ywdm,2009,Heart disease,Utah,2813
4934,row-y6hx_a8yi_vwgt,2009,Heart disease,Vermont,1171
4935,row-bdvn~hxyc~c7fs,2009,Heart disease,Virginia,13397
4936,row-adc5_qvcp.whpj,2009,Heart disease,Washington,10561
4937,row-ksii-uv2b-kndh,2009,Heart disease,West Virginia,5038
4938,row-cda4-yizr_ujgi,2009,Heart disease,Wisconsin,10834
4939,row-98ig_ai8m~3aeu,2009,Heart disease,Wyoming,964
4940,row-j38d.bjs9.gwru,2009,Influenza and pneumonia,Alabama,952
4941,row-uz3z.svx3.bsd7,2009,Influenza and pneumonia,Alaska,51
4942,row-xnei-t2rw-cja4,2009,Influenza and pneumonia,Arizona,1058
4943,row-p7qj~dr4s-u3dt,2009,Influenza and pneumonia,Arkansas,705
4944,row-zu8w_tdnd~4stk,2009,Influenza and pneumonia,California,6394
4945,row-iw92-f9za_yei7,2009,Influenza and pneumonia,Colorado,658
4946,row-criq~7dya~3a25,2009,Influenza and pneumonia,Connecticut,696
4947,row-mee5-3jhf.576b,2009,Influenza and pneumonia,Delaware,132
4948,row-fpth_yiw4~4s8s,2009,Influenza and pneumonia,District of Columbia,73
4949,row-rk46_z8ej~gauw,2009,Influenza and pneumonia,Florida,2410
4950,row-kf7n~3uzy.iuyj,2009,Influenza and pneumonia,Georgia,1500
4951,row-wy2v.5uc6-sasw,2009,Influenza and pneumonia,Hawaii,291
4952,row-tkg2.zqfu-m3gj,2009,Influenza and pneumonia,Idaho,207
4953,row-a8ve-bpyf.3f68,2009,Influenza and pneumonia,Illinois,2416
4954,row-vx7p.h448~vb7j,2009,Influenza and pneumonia,Indiana,1191
4955,row-fpps_btrq~cmtg,2009,Influenza and pneumonia,Iowa,661
4956,row-gru5-8gsj~3mny,2009,Influenza and pneumonia,Kansas,594
4957,row-fzfw_qv6a-24pu,2009,Influenza and pneumonia,Kentucky,1018
4958,row-928j-av3v-ywup,2009,Influenza and pneumonia,Louisiana,891
4959,row-q4xp.f9kh_6rat,2009,Influenza and pneumonia,Maine,251
4960,row-k2a6_nm59.8wp4,2009,Influenza and pneumonia,Maryland,976
4961,row-er7b~h7gd-3r6c,2009,Influenza and pneumonia,Massachusetts,1348
4962,row-xkt6-nsjx-n3km,2009,Influenza and pneumonia,Michigan,1613
4963,row-5ysj.h75i~e7wd,2009,Influenza and pneumonia,Minnesota,618
4964,row-hcjv.zyaa.f7fc,2009,Influenza and pneumonia,Mississippi,578
4965,row-y6di-at2h~umz6,2009,Influenza and pneumonia,Missouri,1330
4966,row-9bsq_6nf8.xup5,2009,Influenza and pneumonia,Montana,176
4967,row-7qhw.ep2m.vpt9,2009,Influenza and pneumonia,Nebraska,266
4968,row-4g4g~cm58-rmxv,2009,Influenza and pneumonia,Nevada,542
4969,row-e9ic-b86z-ihnn,2009,Influenza and pneumonia,New Hampshire,194
4970,row-cvb9_3x3b~a9vb,2009,Influenza and pneumonia,New Jersey,1309
4971,row-h2yr_8gy3~qpb9,2009,Influenza and pneumonia,New Mexico,344
4972,row-nnjf-r2ws_x72q,2009,Influenza and pneumonia,New York,4527
4973,row-zd2j.6uru.e4k9,2009,Influenza and pneumonia,North Carolina,1752
4974,row-ncgt.8z34_k9d5,2009,Influenza and pneumonia,North Dakota,138
4975,row-5eqe_ah82-5dec,2009,Influenza and pneumonia,Ohio,2040
4976,row-itfn~gfvt.iku8,2009,Influenza and pneumonia,Oklahoma,879
4977,row-4gp8_5zjt~tf9x,2009,Influenza and pneumonia,Oregon,507
4978,row-zjqv.s4ri.8nyq,2009,Influenza and pneumonia,Pennsylvania,2601
4979,row-vcz5_uvmf-8w2r,2009,Influenza and pneumonia,Rhode Island,222
4980,row-zeeg-74ru.xftr,2009,Influenza and pneumonia,South Carolina,759
4981,row-dejq.d9zh-rtf9,2009,Influenza and pneumonia,South Dakota,134
4982,row-4eas.mapj~iua2,2009,Influenza and pneumonia,Tennessee,1390
4983,row-ht66.bpez-hgb8,2009,Influenza and pneumonia,Texas,3387
4984,row-an36.87mu_n84t,2009,Influenza and pneumonia,United States,53692
4985,row-5cgf.z96u.2z6m,2009,Influenza and pneumonia,Utah,332
4986,row-9jj7.rqtd_i4et,2009,Influenza and pneumonia,Vermont,52
4987,row-wgmy~6gwp-tyqk,2009,Influenza and pneumonia,Virginia,1237
4988,row-nius~x33m.2vqi,2009,Influenza and pneumonia,Washington,728
4989,row-9ade_9yw3.wj6e,2009,Influenza and pneumonia,West Virginia,443
4990,row-2nfs~je85.sjcd,2009,Influenza and pneumonia,Wisconsin,979
4991,row-fts8.dnrj~q4ch,2009,Influenza and pneumonia,Wyoming,142
4992,row-ihum~scmb-pa3g,2009,Suicide,Alabama,673
4993,row-5j7e~zcif.qrbm,2009,Suicide,Alaska,143
4994,row-4bwv~k6jc~2k8g,2009,Suicide,Arizona,1060
4995,row-ca59_zgs4_nkx8,2009,Suicide,Arkansas,422
4996,row-pd2y~sj4k~5f7e,2009,Suicide,California,3823
4997,row-3iep.x2he-5md4,2009,Suicide,Colorado,941
4998,row-bkfr_jhbw~7ypv,2009,Suicide,Connecticut,316
4999,row-9w8v.ffp5_rim3,2009,Suicide,Delaware,107
5000,row-g7y2.wym8_hcu2,2009,Suicide,District of Columbia,29
5001,row-eqjt~pjtt~vyhs,2009,Suicide,Florida,2858
5002,row-fjt5_c84i.pk5z,2009,Suicide,Georgia,1134
5003,row-kpci-rtmp-pmj9,2009,Suicide,Hawaii,175
5004,row-9anx~nyw8-bh24,2009,Suicide,Idaho,304
5005,row-yp8f~yzzq_i9f2,2009,Suicide,Illinois,1177
5006,row-uhpm_j3km-e7h8,2009,Suicide,Indiana,828
5007,row-cfy6~z2kg.npn8,2009,Suicide,Iowa,361
5008,row-igau.4yxf-w32g,2009,Suicide,Kansas,382
5009,row-qxtg_38t5.bxz9,2009,Suicide,Kentucky,592
5010,row-5ehv-6h9c~wn6x,2009,Suicide,Louisiana,490
5011,row-hz8k_fwgh-nwsj,2009,Suicide,Maine,197
5012,row-muwq-m8pa.9stm,2009,Suicide,Maryland,551
5013,row-srnn.r868~s4t6,2009,Suicide,Massachusetts,530
5014,row-jifz-82qf.i76v,2009,Suicide,Michigan,1169
5015,row-x25v~yfbk~u7qq,2009,Suicide,Minnesota,584
5016,row-c878_a2qz.a8cr,2009,Suicide,Mississippi,381
5017,row-hwa9~ucmb~zfps,2009,Suicide,Missouri,860
5018,row-3p6y~ert5.7vnv,2009,Suicide,Montana,219
5019,row-9s9h_jpd2-cn3d,2009,Suicide,Nebraska,170
5020,row-imqi~5ixq-czc5,2009,Suicide,Nevada,505
5021,row-cjzp_ikxi-ijqy,2009,Suicide,New Hampshire,166
5022,row-ynk5_zfnr.eitm,2009,Suicide,New Jersey,557
5023,row-ivnh_t9wf~2tsb,2009,Suicide,New Mexico,376
5024,row-wszp.87eg.spfm,2009,Suicide,New York,1417
5025,row-gqz9.eg2u~7b5c,2009,Suicide,North Carolina,1174
5026,row-g87n_fwxs-fake,2009,Suicide,North Dakota,90
5027,row-x2bh-zrrg~iqks,2009,Suicide,Ohio,1176
5028,row-gbmy~7ppq_4r8m,2009,Suicide,Oklahoma,567
5029,row-tnhp.y62y.5gum,2009,Suicide,Oregon,644
5030,row-5p5d-9z96.n44j,2009,Suicide,Pennsylvania,1631
5031,row-8jw2~uj8s~e2fm,2009,Suicide,Rhode Island,118
5032,row-dege-va6y~ve6v,2009,Suicide,South Carolina,619
5033,row-w27a.nbt8-f7cy,2009,Suicide,South Dakota,129
5034,row-97yz-4a3i-geqj,2009,Suicide,Tennessee,947
5035,row-fju8~32ch.fxw9,2009,Suicide,Texas,2809
5036,row-p648_btrw_b3qc,2009,Suicide,United States,36909
5037,row-4mmj-4m3e~4eyn,2009,Suicide,Utah,449
5038,row-zwf3_7yiy-saav,2009,Suicide,Vermont,87
5039,row-nzrq~b5s2.9m83,2009,Suicide,Virginia,963
5040,row-k9md-8wvr~asxu,2009,Suicide,Washington,921
5041,row-r4yd-jvnc_qe2x,2009,Suicide,West Virginia,253
5042,row-z4se.mk6u_r3ss,2009,Suicide,Wisconsin,724
5043,row-3f8t_eerr_fwzz,2009,Suicide,Wyoming,111
5044,row-z2iq.mwxv~4i8q,2009,Cancer,Alabama,10289
5045,row-gek8~eacd-4386,2009,Cancer,Alaska,895
5046,row-7ifk~wpfy~hnva,2009,Cancer,Arizona,10271
5047,row-2drc~q9qi-xq94,2009,Cancer,Arkansas,6513
5048,row-4fnd~p9s6~d2dx,2009,Cancer,California,55991
5049,row-g8g7-pqbt.9hbp,2009,Cancer,Colorado,6950
5050,row-j2ut-jw57-7wf4,2009,Cancer,Connecticut,6819
5051,row-sxqw.xgqe_wyav,2009,Cancer,Delaware,1813
5052,row-ncpr~t7h2~htwy,2009,Cancer,District of Columbia,1131
5053,row-n45k.hqxa-nv77,2009,Cancer,Florida,40932
5054,row-tazb.xc5d_iqiq,2009,Cancer,Georgia,15143
5055,row-jkc4~3sdm_upbw,2009,Cancer,Hawaii,2244
5056,row-dkza~j3x2~v7ga,2009,Cancer,Idaho,2458
5057,row-faxt_9yp9.e7nw,2009,Cancer,Illinois,24185
5058,row-83zs-a3k9_au9y,2009,Cancer,Indiana,13093
5059,row-9k5g.3gjy-wknz,2009,Cancer,Iowa,6249
5060,row-b759-ngks~bjgs,2009,Cancer,Kansas,5319
5061,row-ahxg~y5mm-hm5c,2009,Cancer,Kentucky,9634
5062,row-dsv3.4mj9~wt7p,2009,Cancer,Louisiana,9098
5063,row-ygzg~p2ww~y3pq,2009,Cancer,Maine,3133
5064,row-9gxc-iz3b~xg7x,2009,Cancer,Maryland,10412
5065,row-r8yr_dd9x.5ut8,2009,Cancer,Massachusetts,13112
5066,row-j6cc_jhey_g3f9,2009,Cancer,Michigan,20257
5067,row-xejc.qb4f_fzy7,2009,Cancer,Minnesota,9580
5068,row-uhr5~qugx.rdmm,2009,Cancer,Mississippi,6131
5069,row-x2v4.b6pg~5pxw,2009,Cancer,Missouri,12472
5070,row-t38e_rp69~28b9,2009,Cancer,Montana,1914
5071,row-x66c_j9eg~gkx6,2009,Cancer,Nebraska,3336
5072,row-b2b6_evdb_7ugq,2009,Cancer,Nevada,4461
5073,row-kidb~qabb.8aq9,2009,Cancer,New Hampshire,2562
5074,row-2phx~qkzb-wgj8,2009,Cancer,New Jersey,16541
5075,row-67db~2igu~xhru,2009,Cancer,New Mexico,3202
5076,row-khjh-gdup~qxir,2009,Cancer,New York,35216
5077,row-se5v_3ebc.kve4,2009,Cancer,North Carolina,17513
5078,row-4rew_qb5i~jkv6,2009,Cancer,North Dakota,1243
5079,row-7jca-hv2c.ezdn,2009,Cancer,Ohio,25149
5080,row-q8w9-5vs9~yst7,2009,Cancer,Oklahoma,7639
5081,row-vjji_tvqt~twky,2009,Cancer,Oregon,7487
5082,row-fy3i_vigu.3d5f,2009,Cancer,Pennsylvania,28881
5083,row-hgpj.we2z-5gu4,2009,Cancer,Rhode Island,2220
5084,row-34y8_b72f.7e8d,2009,Cancer,South Carolina,9123
5085,row-hn2g.ydcr_uxn4,2009,Cancer,South Dakota,1503
5086,row-3syh-nwyg-geiy,2009,Cancer,Tennessee,13482
5087,row-dwiz.x6i9-i7ng,2009,Cancer,Texas,35591
5088,row-kmcm-y5v7.bjse,2009,Cancer,United States,567628
5089,row-psup_6y4u-6f59,2009,Cancer,Utah,2555
5090,row-de36.q2v4.kk9h,2009,Cancer,Vermont,1254
5091,row-7p27_ecyj~5f3w,2009,Cancer,Virginia,14122
5092,row-6ibs_wdtv~3r6x,2009,Cancer,Washington,11922
5093,row-kihn_ugan-x4m8,2009,Cancer,West Virginia,4786
5094,row-7ymy~8jue.2c4z,2009,Cancer,Wisconsin,10866
5095,row-tfjf-5mzm~pkti,2009,Cancer,Wyoming,936
5096,row-6iek_ncfu-9myk,2009,Kidney disease,Alabama,1180
5097,row-8uus.qrih~5e23,2009,Kidney disease,Alaska,47
5098,row-559h_kpmg~jh5t,2009,Kidney disease,Arizona,546
5099,row-jemz~gvhu_rjeh,2009,Kidney disease,Arkansas,680
5100,row-39vy_ifwe.bvvc,2009,Kidney disease,California,3033
5101,row-umjy_97m2_i6a2,2009,Kidney disease,Colorado,447
5102,row-6pym_vkw7-9v3d,2009,Kidney disease,Connecticut,585
5103,row-7e47-a7ic.82h5,2009,Kidney disease,Delaware,176
5104,row-k9rx_z49c~4irb,2009,Kidney disease,District of Columbia,57
5105,row-jbvc_d6xn-f5n8,2009,Kidney disease,Florida,3050
5106,row-fiwn_dq33~qr2y,2009,Kidney disease,Georgia,1866
5107,row-eayt-p7ci~x8hi,2009,Kidney disease,Hawaii,225
5108,row-kc4k~6i3g.j93s,2009,Kidney disease,Idaho,186
5109,row-p37k~2c32-6mxb,2009,Kidney disease,Illinois,2695
5110,row-8gza~kc7t~5yax,2009,Kidney disease,Indiana,1442
5111,row-xedk-99kg_pzw8,2009,Kidney disease,Iowa,302
5112,row-6hac~b52t.bx4d,2009,Kidney disease,Kansas,556
5113,row-qd7p~5nnr_2np2,2009,Kidney disease,Kentucky,945
5114,row-jfty.4bv8-x2fj,2009,Kidney disease,Louisiana,1160
5115,row-2baw.irbw_99eu,2009,Kidney disease,Maine,272
5116,row-rpyu-wjtg-7bvf,2009,Kidney disease,Maryland,803
5117,row-bvve_k9xu_yh2k,2009,Kidney disease,Massachusetts,1269
5118,row-nh5v_8vh5_ctdp,2009,Kidney disease,Michigan,1650
5119,row-c5xh.q3be-yu85,2009,Kidney disease,Minnesota,807
5120,row-cxg6-z9zj~7ck5,2009,Kidney disease,Mississippi,700
5121,row-3yh6-qzkb.mtxi,2009,Kidney disease,Missouri,1223
5122,row-w87f.t3w2~9s9u,2009,Kidney disease,Montana,129
5123,row-mmnp-6gf3_tdyw,2009,Kidney disease,Nebraska,258
5124,row-3muj-sscx.utmm,2009,Kidney disease,Nevada,446
5125,row-zjfv~krrm_cpy6,2009,Kidney disease,New Hampshire,165
5126,row-gjpv.g98s.kqyt,2009,Kidney disease,New Jersey,1709
5127,row-4k37~j2rw~prs9,2009,Kidney disease,New Mexico,274
5128,row-uvhj.aihf~jepk,2009,Kidney disease,New York,2426
5129,row-h98f-kbdz~dwu8,2009,Kidney disease,North Carolina,1828
5130,row-iadw-xrse_mhfs,2009,Kidney disease,North Dakota,118
5131,row-v37s_bc39_jity,2009,Kidney disease,Ohio,1909
5132,row-2xzh-5d5w~468t,2009,Kidney disease,Oklahoma,637
5133,row-nyn4.nb9p~d6g5,2009,Kidney disease,Oregon,387
5134,row-rtbu~dwem-ckvm,2009,Kidney disease,Pennsylvania,3054
5135,row-sxcy.32fv.jwi6,2009,Kidney disease,Rhode Island,190
5136,row-9t5d_fcgi~ve4k,2009,Kidney disease,South Carolina,893
5137,row-n56d_kmi8~c94q,2009,Kidney disease,South Dakota,102
5138,row-5p6f_nntc_i4qr,2009,Kidney disease,Tennessee,949
5139,row-kzrh-7949.s64m,2009,Kidney disease,Texas,3694
5140,row-3bjn.4bv2-hng5,2009,Kidney disease,United States,48935
5141,row-4esa_j58h~seih,2009,Kidney disease,Utah,212
5142,row-zm6n.rrwd-xknc,2009,Kidney disease,Vermont,49
5143,row-8cks.5zjk_i58y,2009,Kidney disease,Virginia,1521
5144,row-6acr_pgr3_z4bn,2009,Kidney disease,Washington,509
5145,row-j29b.4qe6_gqn7,2009,Kidney disease,West Virginia,504
5146,row-ukdy_wpar.k5d2,2009,Kidney disease,Wisconsin,994
5147,row-c3a6.qtms-9rr5,2009,Kidney disease,Wyoming,76
5148,row-2pnz_9dyp_wwis,2008,Unintentional injuries,Alabama,2509
5149,row-k78u.296t.vxq7,2008,Unintentional injuries,Alaska,332
5150,row-z7gx.6b9m-znzz,2008,Unintentional injuries,Arizona,2956
5151,row-kb5n.66e4-9hrt,2008,Unintentional injuries,Arkansas,1477
5152,row-6j6e_xtm4_49mr,2008,Unintentional injuries,California,10761
5153,row-d8zw~m8z9~cgxi,2008,Unintentional injuries,Colorado,2172
5154,row-qjnf-pws3~ezdp,2008,Unintentional injuries,Connecticut,1386
5155,row-5a3x_dkzv~ykfs,2008,Unintentional injuries,Delaware,352
5156,row-hf72.fgtm.9iei,2008,Unintentional injuries,District of Columbia,160
5157,row-e43x-c7sx~r3ge,2008,Unintentional injuries,Florida,8939
5158,row-e8yg_yzej.b5jk,2008,Unintentional injuries,Georgia,3774
5159,row-f8dm~qq2j~gai8,2008,Unintentional injuries,Hawaii,406
5160,row-7qj7~hq86~x2r9,2008,Unintentional injuries,Idaho,649
5161,row-n66k_kr8r_txcc,2008,Unintentional injuries,Illinois,4218
5162,row-8365~vqtu~q5uy,2008,Unintentional injuries,Indiana,2558
5163,row-pf8p.xtxv.77v7,2008,Unintentional injuries,Iowa,1266
5164,row-na8n-peau~qpf2,2008,Unintentional injuries,Kansas,1174
5165,row-jgsb_pca8.b5jg,2008,Unintentional injuries,Kentucky,2379
5166,row-erij~abab_md4p,2008,Unintentional injuries,Louisiana,2409
5167,row-ueky~in4h.qx83,2008,Unintentional injuries,Maine,628
5168,row-2izm_ajfb_z63t,2008,Unintentional injuries,Maryland,1465
5169,row-vpwu_342u~ra39,2008,Unintentional injuries,Massachusetts,2040
5170,row-ax42.cuh3~tw4g,2008,Unintentional injuries,Michigan,3685
5171,row-74x4.bz8d.p2d4,2008,Unintentional injuries,Minnesota,2010
5172,row-4g58_stcz_cskg,2008,Unintentional injuries,Mississippi,1693
5173,row-vrsd_x5ct-c8qp,2008,Unintentional injuries,Missouri,2997
5174,row-frxh-urwq-bcfr,2008,Unintentional injuries,Montana,592
5175,row-xwhp.55ah~sxwh,2008,Unintentional injuries,Nebraska,714
5176,row-mjaw.8asy.q3js,2008,Unintentional injuries,Nevada,1134
5177,row-gkk8_3bub-77pa,2008,Unintentional injuries,New Hampshire,488
5178,row-qfim~k4ac.5sif,2008,Unintentional injuries,New Jersey,2436
5179,row-bnah.m3mp.draw,2008,Unintentional injuries,New Mexico,1366
5180,row-bhr7_rw2g_3cpx,2008,Unintentional injuries,New York,5042
5181,row-pmmj_vs5h.243k,2008,Unintentional injuries,North Carolina,4313
5182,row-ub8q~rfrg_sabz,2008,Unintentional injuries,North Dakota,342
5183,row-c6gk~gunt~yh9m,2008,Unintentional injuries,Ohio,5093
5184,row-wfc9~ftgt-4q8j,2008,Unintentional injuries,Oklahoma,2119
5185,row-vx99~hik8.sx2d,2008,Unintentional injuries,Oregon,1674
5186,row-zmn5-fary.dp5c,2008,Unintentional injuries,Pennsylvania,5787
5187,row-fw8q_jvwt~9q4s,2008,Unintentional injuries,Rhode Island,480
